STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
32,019,960206,2,320199602062,Block Group 2,G5030,S,628104834,28313159,+39.2909318,-119.0674828
32,019,960106,2,320199601062,Block Group 2,G5030,S,6484349,0,+39.6073212,-119.2677938
32,019,960205,2,320199602052,Block Group 2,G5030,S,4314235,0,+39.4056104,-119.2190589
32,019,960205,1,320199602051,Block Group 1,G5030,S,18259004,0,+39.3584587,-119.2159516
32,019,960204,1,320199602041,Block Group 1,G5030,S,45653234,0,+39.4249851,-119.2564159
32,019,960108,1,320199601081,Block Group 1,G5030,S,5214853,0,+39.5856649,-119.1400197
32,019,960304,3,320199603043,Block Group 3,G5030,S,12290457,0,+39.2452740,-119.5870906
32,019,960305,1,320199603051,Block Group 1,G5030,S,4917285,0,+39.2957790,-119.5467450
32,019,960304,1,320199603041,Block Group 1,G5030,S,9714250,0,+39.3152987,-119.5129425
32,019,960305,4,320199603054,Block Group 4,G5030,S,29753163,0,+39.2554356,-119.6093661
32,019,960902,1,320199609021,Block Group 1,G5030,S,468656434,3127438,+39.0976988,-119.0224440
32,019,960304,2,320199603042,Block Group 2,G5030,S,8026516,0,+39.2977976,-119.5026910
32,019,960902,2,320199609022,Block Group 2,G5030,S,173725350,594059,+39.0915903,-119.2588240
32,019,960801,1,320199608011,Block Group 1,G5030,S,235575402,262529,+38.9158763,-119.2464264
32,019,960802,1,320199608021,Block Group 1,G5030,S,1844829494,0,+38.6643430,-119.1087545
32,019,960902,3,320199609023,Block Group 3,G5030,S,117262665,0,+38.9875506,-119.0533593
32,019,960305,3,320199603053,Block Group 3,G5030,S,1440369,0,+39.2648452,-119.5848560
32,019,960303,2,320199603032,Block Group 2,G5030,S,436925516,168439,+39.2270477,-119.4743459
32,019,960305,2,320199603052,Block Group 2,G5030,S,4119188,0,+39.2823974,-119.5666907
32,019,960901,1,320199609011,Block Group 1,G5030,S,2942186,0,+38.9851515,-119.1713920
32,019,960203,1,320199602031,Block Group 1,G5030,S,6795930,0,+39.3683421,-119.3786379
32,019,960303,3,320199603033,Block Group 3,G5030,S,9879795,27670,+39.2541373,-119.5615712
32,019,960203,2,320199602032,Block Group 2,G5030,S,325936429,0,+39.2823790,-119.3173357
32,019,960204,2,320199602042,Block Group 2,G5030,S,267103466,0,+39.4587812,-119.3334177
32,019,960801,2,320199608012,Block Group 2,G5030,S,231263320,9139998,+38.8884583,-119.3564891
32,019,960104,1,320199601041,Block Group 1,G5030,S,937248,0,+39.6003909,-119.2474885
32,019,960106,1,320199601061,Block Group 1,G5030,S,117450535,0,+39.5488168,-119.1793255
32,019,960105,1,320199601051,Block Group 1,G5030,S,941152,0,+39.5967726,-119.2396961
32,019,960104,2,320199601042,Block Group 2,G5030,S,775569,0,+39.6033848,-119.2363104
32,019,960108,2,320199601082,Block Group 2,G5030,S,3983388,0,+39.5907947,-119.1875933
32,019,960901,2,320199609012,Block Group 2,G5030,S,1171016,0,+38.9834877,-119.1590103
32,019,960107,2,320199601072,Block Group 2,G5030,S,1954108,0,+39.5944629,-119.2203970
32,019,960105,2,320199601052,Block Group 2,G5030,S,1955462,0,+39.5896851,-119.2329183
32,019,960106,3,320199601063,Block Group 3,G5030,S,3546915,0,+39.5826600,-119.1936680
32,019,960206,1,320199602061,Block Group 1,G5030,S,10833072,0,+39.3203439,-119.2304154
32,019,960107,1,320199601071,Block Group 1,G5030,S,1335004,0,+39.5933252,-119.2086068
32,031,002210,1,320310022101,Block Group 1,G5030,S,554238,0,+39.4075625,-119.7184059
32,031,002302,2,320310023022,Block Group 2,G5030,S,17826119,0,+39.5418342,-119.9785574
32,031,002618,5,320310026185,Block Group 5,G5030,S,6746230,0,+39.6164377,-119.8211668
32,031,003105,2,320310031052,Block Group 2,G5030,S,326112,0,+39.5593398,-119.7271274
32,031,990100,0,320319901000,Block Group 0,G5030,S,0,422244510,+40.0455109,-119.5652064
32,031,003501,3,320310035013,Block Group 3,G5030,S,1123157658,225754,+39.7506657,-119.5887202
32,031,001801,3,320310018013,Block Group 3,G5030,S,263690,0,+39.5433096,-119.7910810
32,031,003501,2,320310035012,Block Group 2,G5030,S,387854130,88619,+39.8236519,-119.8943447
32,003,003268,1,320030032681,Block Group 1,G5030,S,2275124,0,+36.2699408,-115.2898636
32,003,005876,2,320030058762,Block Group 2,G5030,S,14324308,0,+35.8234698,-115.6528537
32,003,003656,1,320030036561,Block Group 1,G5030,S,2052700,0,+36.2823926,-115.1251372
32,003,003322,2,320030033222,Block Group 2,G5030,S,2585928,0,+36.2832939,-115.2333976
32,003,003657,1,320030036571,Block Group 1,G5030,S,24408600,0,+36.3021131,-115.1397821
32,003,003650,1,320030036501,Block Group 1,G5030,S,1274880,0,+36.2578419,-115.1257940
32,003,003651,2,320030036512,Block Group 2,G5030,S,642350,0,+36.2505836,-115.1302751
32,003,005863,1,320030058631,Block Group 1,G5030,S,682351,0,+36.0888360,-115.3020011
32,003,005361,2,320030053612,Block Group 2,G5030,S,785966,0,+35.9945454,-114.9821084
32,003,005868,1,320030058681,Block Group 1,G5030,S,1287571,0,+35.9948854,-115.2525461
32,003,005872,1,320030058721,Block Group 1,G5030,S,335586834,0,+36.2137603,-115.4517817
32,003,005364,2,320030053642,Block Group 2,G5030,S,490660,0,+36.0372991,-115.0633820
32,003,005874,1,320030058741,Block Group 1,G5030,S,329010,0,+36.1280051,-115.3106464
32,003,005859,1,320030058591,Block Group 1,G5030,S,712991,0,+36.0591511,-115.2856053
32,003,002852,1,320030028521,Block Group 1,G5030,S,867369,0,+35.9930398,-115.1561673
32,003,005111,5,320030051115,Block Group 5,G5030,S,482143,0,+36.0807728,-115.0534494
32,003,005116,4,320030051164,Block Group 4,G5030,S,633833,0,+36.0526230,-115.0419764
32,003,003646,1,320030036461,Block Group 1,G5030,S,687944,0,+36.2283214,-115.2027712
32,003,002997,1,320030029971,Block Group 1,G5030,S,328939,0,+36.1385496,-115.2744596
32,003,003655,2,320030036552,Block Group 2,G5030,S,386779,0,+36.2504915,-115.1682279
32,003,003655,1,320030036551,Block Group 1,G5030,S,951459,0,+36.2531319,-115.1605857
32,003,005111,3,320030051113,Block Group 3,G5030,S,441396,0,+36.0708259,-115.0540846
32,003,003654,1,320030036541,Block Group 1,G5030,S,814911,0,+36.2586895,-115.1610922
32,003,005113,1,320030051131,Block Group 1,G5030,S,4139876,0,+36.0644485,-115.0411659
32,003,005111,1,320030051111,Block Group 1,G5030,S,246183,0,+36.0766277,-115.0544697
32,003,003652,2,320030036522,Block Group 2,G5030,S,667626,0,+36.2651085,-115.1303391
32,003,005722,1,320030057221,Block Group 1,G5030,S,812117,0,+35.9753018,-115.0982715
32,003,005116,3,320030051163,Block Group 3,G5030,S,214304,0,+36.0444245,-115.0319702
32,003,005721,2,320030057212,Block Group 2,G5030,S,1648402,0,+35.9464271,-115.1041281
32,003,003270,2,320030032702,Block Group 2,G5030,S,441916,0,+36.2288550,-115.3283965
32,003,003665,1,320030036651,Block Group 1,G5030,S,1242383,0,+36.2684486,-115.2023142
32,003,005722,3,320030057223,Block Group 3,G5030,S,1947153,0,+35.9609570,-115.1088871
32,003,005722,2,320030057222,Block Group 2,G5030,S,1078469,0,+35.9645052,-115.1029327
32,003,003664,1,320030036641,Block Group 1,G5030,S,1075762,0,+36.2799516,-115.2000899
32,003,005718,2,320030057182,Block Group 2,G5030,S,642226,0,+35.9382698,-115.1080408
32,003,005718,1,320030057181,Block Group 1,G5030,S,418652,0,+35.9313350,-115.1033241
32,003,003663,1,320030036631,Block Group 1,G5030,S,1655671,0,+36.2917948,-115.2009637
32,003,003660,1,320030036601,Block Group 1,G5030,S,1365812,0,+36.2802675,-115.1621395
32,003,005877,1,320030058771,Block Group 1,G5030,S,418437714,0,+35.9198678,-115.3392692
32,003,003653,1,320030036531,Block Group 1,G5030,S,667504,0,+36.2726205,-115.1214229
32,003,003658,1,320030036581,Block Group 1,G5030,S,1423464,0,+36.2880741,-115.1611213
32,003,003653,2,320030036532,Block Group 2,G5030,S,656390,0,+36.2652449,-115.1214244
32,003,005717,2,320030057172,Block Group 2,G5030,S,2803585,0,+35.9502851,-115.1267314
32,003,003266,2,320030032662,Block Group 2,G5030,S,987721,0,+36.2847833,-115.3220716
32,003,003647,2,320030036472,Block Group 2,G5030,S,1657893,0,+36.2605665,-115.0940424
32,003,003659,2,320030036592,Block Group 2,G5030,S,1167647,0,+36.2877776,-115.1373374
32,003,005442,1,320030054421,Block Group 1,G5030,S,5697275,0,+36.0625918,-114.9781255
32,003,003647,1,320030036471,Block Group 1,G5030,S,626025,0,+36.2657250,-115.0852208
32,003,005713,4,320030057134,Block Group 4,G5030,S,1243432,0,+35.9265069,-115.0904033
32,003,005713,3,320030057133,Block Group 3,G5030,S,754059,0,+35.9321655,-115.0891115
32,003,003264,3,320030032643,Block Group 3,G5030,S,440424,0,+36.3033484,-115.3179821
32,003,003264,1,320030032641,Block Group 1,G5030,S,569502,0,+36.3026815,-115.3248960
32,003,003265,1,320030032651,Block Group 1,G5030,S,492967,0,+36.2937105,-115.3311075
32,003,003265,2,320030032652,Block Group 2,G5030,S,1018406,0,+36.2938325,-115.3241555
32,003,003265,3,320030032653,Block Group 3,G5030,S,507705,0,+36.2938951,-115.3172125
32,003,003264,2,320030032642,Block Group 2,G5030,S,331234,0,+36.3027110,-115.3312176
32,003,003659,1,320030036591,Block Group 1,G5030,S,787455,0,+36.2886713,-115.1483944
32,003,001614,1,320030016141,Block Group 1,G5030,S,246445,0,+36.1398236,-115.0808174
32,003,003662,1,320030036621,Block Group 1,G5030,S,2633268,0,+36.3059412,-115.1981475
32,003,005111,4,320030051114,Block Group 4,G5030,S,490831,0,+36.0754907,-115.0484861
32,003,005116,2,320030051162,Block Group 2,G5030,S,523515,0,+36.0531688,-115.0336740
32,003,005440,1,320030054401,Block Group 1,G5030,S,982624,0,+36.0807226,-115.0233164
32,003,005864,1,320030058641,Block Group 1,G5030,S,3378089,0,+36.0933445,-115.2910457
32,003,005366,2,320030053662,Block Group 2,G5030,S,3590915,0,+36.0141075,-115.0097136
32,003,007801,1,320030078011,Block Group 1,G5030,S,1216373,0,+36.2325084,-115.0571407
32,003,007900,2,320030079002,Block Group 2,G5030,S,360852,0,+36.1607476,-115.1404616
32,003,001615,1,320030016151,Block Group 1,G5030,S,231927,0,+36.1398383,-115.0677749
32,003,003268,2,320030032682,Block Group 2,G5030,S,2684219,0,+36.2555083,-115.2881833
32,003,003323,1,320030033231,Block Group 1,G5030,S,1317124,0,+36.3088922,-115.2515682
32,003,003322,1,320030033221,Block Group 1,G5030,S,3160663,0,+36.2995588,-115.2340839
32,003,003652,1,320030036521,Block Group 1,G5030,S,663364,0,+36.2725843,-115.1304002
32,003,003651,1,320030036511,Block Group 1,G5030,S,650765,0,+36.2505882,-115.1213938
32,003,005366,1,320030053661,Block Group 1,G5030,S,852442,0,+36.0029140,-114.9933072
32,003,005871,1,320030058711,Block Group 1,G5030,S,681163,0,+36.0813792,-115.3021503
32,003,003646,2,320030036462,Block Group 2,G5030,S,727373,0,+36.2209937,-115.2025579
32,003,005365,1,320030053651,Block Group 1,G5030,S,544667,0,+36.0180486,-115.0439901
32,003,005364,3,320030053643,Block Group 3,G5030,S,1483830,0,+36.0351339,-115.0533882
32,003,005366,3,320030053663,Block Group 3,G5030,S,1806017,0,+36.0067713,-115.0005165
32,003,003645,1,320030036451,Block Group 1,G5030,S,1311957,0,+36.2247504,-115.1933379
32,003,003655,3,320030036553,Block Group 3,G5030,S,386628,0,+36.2503936,-115.1630742
32,003,005111,2,320030051112,Block Group 2,G5030,S,394004,0,+36.0669338,-115.0489621
32,003,002850,2,320030028502,Block Group 2,G5030,S,970251,0,+36.0188756,-115.1590251
32,003,003263,1,320030032631,Block Group 1,G5030,S,985574,0,+36.3011875,-115.3103626
32,003,005874,3,320030058743,Block Group 3,G5030,S,327533,0,+36.1243345,-115.3105767
32,003,003266,1,320030032661,Block Group 1,G5030,S,3733098,0,+36.2625685,-115.3272413
32,003,005116,1,320030051161,Block Group 1,G5030,S,297084,0,+36.0488120,-115.0318595
32,003,003269,1,320030032691,Block Group 1,G5030,S,1534678,0,+36.2371672,-115.3192045
32,003,005862,1,320030058621,Block Group 1,G5030,S,1422209,0,+35.9791374,-115.1838730
32,003,003270,1,320030032701,Block Group 1,G5030,S,318594,0,+36.2228582,-115.3287310
32,003,005719,1,320030057191,Block Group 1,G5030,S,3029475,0,+35.9282411,-115.1149865
32,003,003263,2,320030032632,Block Group 2,G5030,S,497858,0,+36.3011648,-115.3036046
32,003,003648,1,320030036481,Block Group 1,G5030,S,3956881,0,+36.2797964,-115.0893054
32,003,005720,1,320030057201,Block Group 1,G5030,S,39937094,0,+35.9337008,-115.1647188
32,003,007802,1,320030078021,Block Group 1,G5030,S,121058161,0,+36.2604032,-114.9458971
32,003,007802,2,320030078022,Block Group 2,G5030,S,15162615,0,+36.2362752,-115.0334409
32,003,005361,1,320030053611,Block Group 1,G5030,S,887993,0,+36.0028330,-114.9850983
32,003,003267,2,320030032672,Block Group 2,G5030,S,3031428,0,+36.2560972,-115.3083065
32,003,005110,1,320030051101,Block Group 1,G5030,S,3194538,0,+36.0755261,-115.0642325
32,003,005858,1,320030058581,Block Group 1,G5030,S,118435397,0,+36.0860921,-115.3743569
32,003,005866,1,320030058661,Block Group 1,G5030,S,4972197,0,+36.0153317,-115.2227141
32,003,002901,1,320030029011,Block Group 1,G5030,S,1243733,0,+36.0379681,-115.2273682
32,003,005865,1,320030058651,Block Group 1,G5030,S,2617822,0,+36.0060067,-115.2166783
32,003,003649,1,320030036491,Block Group 1,G5030,S,20620797,112001,+36.2722875,-115.0436591
32,003,005364,1,320030053641,Block Group 1,G5030,S,723190,0,+36.0435825,-115.0650456
32,003,005717,1,320030057171,Block Group 1,G5030,S,684889,0,+35.9543335,-115.1184128
32,003,001615,2,320030016152,Block Group 2,G5030,S,335574,0,+36.1433486,-115.0738803
32,003,001614,2,320030016142,Block Group 2,G5030,S,233345,0,+36.1396366,-115.0763977
32,003,001615,3,320030016153,Block Group 3,G5030,S,229067,0,+36.1394476,-115.0719947
32,003,002998,1,320030029981,Block Group 1,G5030,S,1300128,0,+36.1329956,-115.2699592
32,003,002849,1,320030028491,Block Group 1,G5030,S,656893,0,+36.0209592,-115.1678712
32,003,005867,1,320030058671,Block Group 1,G5030,S,1266729,0,+35.9877566,-115.2524450
32,003,005857,1,320030058571,Block Group 1,G5030,S,2070583,0,+36.0261420,-115.2870840
32,003,005874,2,320030058742,Block Group 2,G5030,S,596637,0,+36.1264219,-115.3020287
32,003,007900,3,320030079003,Block Group 3,G5030,S,699270,0,+36.1623218,-115.1492319
32,003,002850,1,320030028501,Block Group 1,G5030,S,326637,0,+36.0154424,-115.1678789
32,003,005114,1,320030051141,Block Group 1,G5030,S,1929194,0,+36.0781940,-115.0345165
32,003,005363,1,320030053631,Block Group 1,G5030,S,985472,0,+36.0334400,-115.0403626
32,003,005862,2,320030058622,Block Group 2,G5030,S,558446,0,+35.9943301,-115.1864349
32,003,005440,3,320030054403,Block Group 3,G5030,S,355356,0,+36.0780763,-115.0152545
32,003,005441,1,320030054411,Block Group 1,G5030,S,6652575,0,+36.0819503,-114.9700417
32,003,002851,1,320030028511,Block Group 1,G5030,S,1552590,0,+35.9953493,-115.1397551
32,003,002853,1,320030028531,Block Group 1,G5030,S,1177747,0,+35.9868977,-115.1497278
32,003,003666,1,320030036661,Block Group 1,G5030,S,1587813,0,+36.2703000,-115.1930793
32,003,005861,1,320030058611,Block Group 1,G5030,S,346708,0,+35.9872479,-115.1870575
32,003,002902,1,320030029021,Block Group 1,G5030,S,2486142,0,+36.0313505,-115.2356068
32,003,007900,1,320030079001,Block Group 1,G5030,S,357799,0,+36.1641187,-115.1374201
32,003,005860,2,320030058602,Block Group 2,G5030,S,506838,0,+36.0585653,-115.2936176
32,003,002997,2,320030029972,Block Group 2,G5030,S,980119,0,+36.1408310,-115.2684615
32,003,005721,1,320030057211,Block Group 1,G5030,S,1337028,0,+35.9526722,-115.1096856
32,003,005365,2,320030053652,Block Group 2,G5030,S,6229658,0,+36.0093128,-115.0301409
32,003,005869,1,320030058691,Block Group 1,G5030,S,665498,0,+36.0665003,-115.3022801
32,003,003267,1,320030032671,Block Group 1,G5030,S,5465793,0,+36.2717019,-115.3122312
