VTD2016_x,ShapeSTLen,CountyFips,Jurisdicti,ElectionYe,Label,VTD,county_nam,county_fip,county_lat,county_lon,jurisdic_1,precinct,PRES16D,PRES16R,PRES16L,PRES16G,GOV18D,GOV18R,SOS18D,SOS18R,AG18D,AG18R,SEN18D,SEN18R,HDIST,SENDIST,CD,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,NH_2MORE,H_2MORE
1070832000002,12578.584206536549,107,08320,2016,Big Rapids Township,P1070832000002,Mecosta County,26107,43.635295,-85.332751,MECOSTA,BIG RAPIDS TOWNSHIP; 2,111,112,9,4,93,104,92,103,85,104,87,111,102,033,04,297,282,1,1,2,0,0,8,6,0,0,0,0,0,228,5,218,1,1,2,0,0,1,3,2
1415344000001,54683.506241574905,141,53440,2016,Metz Township,P1415344000001,Presque Isle County,26141,45.489515000000004,-83.384019,PRESQUE ISLE,METZ TOWNSHIP; 1,47,86,5,2,46,59,44,61,33,69,51,60,106,036,01,302,295,0,2,1,0,0,4,4,0,0,0,0,0,258,2,254,0,2,0,0,0,0,0,0
1435698000001,80844.77156142646,143,56980,2016,Nester Township,P1435698000001,Roscommon County,26143,44.339517,-84.611271,ROSCOMMON,NESTER TOWNSHIP; 1,61,119,5,0,76,98,69,96,57,110,69,100,103,035,04,295,281,0,1,0,0,0,4,3,0,0,0,0,0,268,2,261,0,1,0,0,0,4,9,1
0538280000001,191785.66406595593,053,82800,2016,Wakefield Township,P0538280000001,Gogebic County,26053,46.461513000000004,-89.806863,GOGEBIC,WAKEFIELD TOWNSHIP; 1,56,110,3,2,64,78,64,76,65,74,61,84,110,038,01,305,304,0,0,0,0,0,1,0,0,0,0,0,0,255,0,255,0,0,0,0,0,0,0,1
1632200006154,6165.915918970115,163,22000,2016,City of Detroit,P1632200006154,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 154,85,13,2,5,90,6,88,5,89,8,91,7,006,001,13,295,132,121,3,4,0,0,24,12,1,0,0,0,10,261,21,122,103,3,4,0,0,8,11,1
0078518000001,68283.43283409823,007,85180,2016,Wellington Township,P0078518000001,Alpena County,26007,44.894954,-83.426574,ALPENA,WELLINGTON TOWNSHIP; 1,33,89,4,0,34,76,31,75,27,80,35,75,106,036,01,307,300,0,1,2,0,0,1,1,0,0,0,0,0,238,1,234,0,1,2,0,0,0,3,0
0410604000001,107529.98867191841,041,06040,2016,Bay De Noc Township,P0410604000001,Delta County,26041,45.805229,-86.901938,DELTA,BAY DE NOC TOWNSHIP; 1,72,137,4,1,82,118,74,121,72,119,80,121,108,038,01,305,293,0,2,4,0,0,0,0,0,0,0,0,0,279,0,269,0,2,4,0,0,4,6,0
1632100000013,2358.1012602314054,163,21000,2016,City of Dearborn,P1632100000013,Wayne County,26163,42.284664,-83.261953,WAYNE,DEARBORN CITY; 13,371,199,19,2,310,182,313,173,283,187,330,172,015,003,12,353,310,12,0,2,0,0,2,2,0,0,0,0,0,278,2,247,11,0,2,0,0,16,27,0
0116066001001,12813.902547712734,011,60660,2016,City of Omer,P0116066001001,Arenac County,26011,44.036833,-83.740675,ARENAC,OMER CITY; Ward 1; Precinct 1,45,79,4,1,64,77,57,77,53,79,55,89,097,036,05,313,295,1,13,0,0,1,0,0,0,0,0,0,0,243,0,234,1,6,0,0,1,1,3,0
1054914000001,53837.15082720437,105,49140,2016,Logan Township,P1054914000001,Mason County,26105,43.996635999999995,-86.750814,MASON,LOGAN TOWNSHIP; 1,56,97,4,0,57,89,57,88,51,89,56,90,101,035,02,312,303,0,1,0,0,0,5,3,0,0,0,0,1,281,3,274,0,1,0,0,0,3,3,1
1235506000001,53337.47827718227,123,55060,2016,Monroe Township,P1235506000001,Newaygo County,26123,43.562709000000005,-85.791423,NEWAYGO,MONROE TOWNSHIP; 1,31,134,3,1,37,99,41,98,37,99,37,102,100,034,02,320,295,12,3,0,0,0,7,6,0,0,0,0,1,256,5,242,5,2,0,0,0,2,3,0
0532634000001,85941.68457107671,053,26340,2016,Erwin Township,P0532634000001,Gogebic County,26053,46.461513000000004,-89.806863,GOGEBIC,ERWIN TOWNSHIP; 1,70,108,5,1,86,79,82,78,77,78,86,80,110,038,01,326,317,0,2,0,0,0,0,0,0,0,0,0,0,266,0,260,0,2,0,0,0,4,7,0
0857168000015,53253.92948236621,085,71680,2016,Sauble Township,P0857168000015,Lake County,26085,43.995187,-85.8114,LAKE,SAUBLE TOWNSHIP; 15,59,149,4,1,67,120,64,116,54,114,74,120,100,035,02,333,317,0,5,1,0,0,6,0,0,0,0,0,5,301,3,289,0,5,1,0,0,3,4,1
0713758000001,121132.21932398973,071,37580,2016,Hematite Township,P0713758000001,Iron County,26071,46.170254,-88.540526,IRON,HEMATITE TOWNSHIP; 1,55,90,6,1,71,59,67,62,59,65,61,66,110,038,01,338,322,0,7,1,0,0,6,3,0,0,0,0,3,277,3,267,0,5,1,0,0,1,2,0
1314076000001,112021.07998342576,131,40760,2016,Interior Township,P1314076000001,Ontonagon County,26131,47.216602,-89.500463,ONTONAGON,INTERIOR TOWNSHIP; 1,66,93,6,1,63,80,64,70,59,78,63,81,110,038,01,336,322,0,8,1,0,0,1,1,0,0,0,0,0,281,1,273,0,5,1,0,0,1,4,0
1093876000001,86091.1308740741,109,38760,2016,Holmes Township,P1093876000001,Menominee County,26109,45.538237,-87.492949,MENOMINEE,HOLMES TOWNSHIP; 1,31,145,3,0,33,103,35,98,34,94,39,96,108,038,01,335,324,2,1,2,0,0,1,1,0,0,0,0,0,279,1,271,2,1,2,0,0,2,5,0
0318294000001,53767.4426536022,031,82940,2016,Walker Township,P0318294000001,Cheboygan County,26031,45.47612,-84.495271,CHEBOYGAN,WALKER TOWNSHIP; 1,30,83,6,0,39,64,38,63,28,64,36,66,106,037,01,327,305,0,4,4,0,0,0,0,0,0,0,0,0,242,0,234,0,4,1,0,0,3,14,0
1430472000001,54014.924322285355,143,04720,2016,Backus Township,P1430472000001,Roscommon County,26143,44.339517,-84.611271,ROSCOMMON,BACKUS TOWNSHIP; 1,43,106,2,3,41,92,41,90,39,92,46,92,103,035,04,330,312,0,1,1,0,0,4,2,0,1,0,0,1,264,3,254,0,1,1,0,0,5,12,0
0393466000302,65983.76505596898,039,34660,2016,Grayling Township,P0393466000302,Crawford County,26039,44.680175,-84.611343,CRAWFORD,GRAYLING TOWNSHIP; 302,58,145,5,0,64,102,54,110,45,114,63,110,103,035,01,343,328,5,5,0,0,0,2,2,0,0,0,0,0,267,2,258,2,2,0,0,0,3,3,0
1416646000001,64006.35225839256,141,66460,2016,Pulawski Township,P1416646000001,Presque Isle County,26141,45.489515000000004,-83.384019,PRESQUE ISLE,PULAWSKI TOWNSHIP; 1,59,115,5,2,47,86,53,78,43,88,61,79,106,036,01,343,335,0,1,0,0,0,0,0,0,0,0,0,0,270,0,267,0,0,0,0,0,3,7,0
0713116000001,13700.337677185127,071,31160,2016,City of Gaastra,P0713116000001,Iron County,26071,46.170254,-88.540526,IRON,GAASTRA CITY; 1,50,116,4,3,79,95,67,100,58,106,69,98,110,038,01,347,337,0,2,0,0,0,4,4,0,0,0,0,0,266,0,260,0,2,0,0,0,4,4,0
0015474000001,135847.06296254467,001,54740,2016,Mitchell Township,P0015474000001,Alcona County,26001,44.682534999999994,-82.834078,ALCONA,MITCHELL TOWNSHIP; 1,42,179,5,1,60,140,55,142,49,144,55,148,106,036,01,352,344,1,3,0,0,0,2,2,0,0,0,0,0,325,1,318,1,3,0,0,0,2,2,0
0196476000001,54679.56551900959,019,64760,2016,Platte Township,P0196476000001,Benzie County,26019,44.648621,-86.494326,BENZIE,PLATTE TOWNSHIP; 1,103,100,14,6,118,97,110,99,109,96,110,104,101,035,01,354,343,0,9,2,0,0,0,0,0,0,0,0,0,305,0,296,0,7,2,0,0,0,0,0
1035354000001,165638.41332437907,103,53540,2016,Michigamme Township,P1035354000001,Marquette County,26103,46.656596,-87.584028,MARQUETTE,MICHIGAMME TOWNSHIP; 1,88,135,7,2,84,118,86,116,77,119,87,116,109,038,01,349,339,0,2,0,0,0,0,0,0,0,0,0,0,302,0,293,0,2,0,0,0,7,8,0
0036082000001,105018.87936035097,003,60820,2016,Onota Township,P0036082000001,Alger County,26003,47.080077,-86.56410799999999,ALGER,ONOTA TOWNSHIP; 1,121,138,13,4,122,125,114,131,109,128,119,132,109,038,01,352,338,0,3,1,0,0,3,2,0,0,0,0,1,317,3,304,0,3,1,0,0,6,7,0
1632200001266,3114.266918947464,163,22000,2016,City of Detroit,P1632200001266,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 266,172,10,0,1,142,9,142,10,138,9,137,12,010,003,13,349,79,255,0,0,0,0,3,1,0,0,0,0,2,242,3,65,166,0,0,0,0,8,12,0
1475296000002,6807.017778962478,147,52960,2016,City of Memphis,P1475296000002,St. Clair County,26147,42.928803,-82.668913,ST. CLAIR,MEMPHIS CITY; 2,54,107,4,1,65,83,63,86,55,93,60,92,032,025,10,360,342,6,1,0,0,3,8,3,0,0,0,0,2,271,5,257,5,1,0,0,3,0,0,3
0297092000013,185595.72740765297,029,70920,2016,St James Township,P0297092000013,Charlevoix County,26029,45.513164,-85.45039200000001,CHARLEVOIX,ST JAMES TOWNSHIP; 13,109,104,13,3,109,87,101,92,96,95,107,96,105,037,01,365,349,0,9,0,0,0,5,1,0,0,0,0,1,300,2,288,0,8,0,0,0,2,2,3
1410640000001,79264.32218152388,141,06400,2016,Bearinger Township,P1410640000001,Presque Isle County,26141,45.489515000000004,-83.384019,PRESQUE ISLE,BEARINGER TOWNSHIP; 1,76,185,7,1,90,165,85,168,76,168,98,160,106,036,01,369,357,5,2,0,0,0,4,3,0,0,0,0,1,320,4,311,2,2,0,0,0,1,1,0
0492900005035,6224.423886195935,049,29000,2016,City of Flint,P0492900005035,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,FLINT CITY; Ward 5; Precinct 35,74,14,1,0,55,11,53,12,47,17,54,11,034,027,05,362,182,156,2,1,0,0,10,5,2,1,0,0,1,285,7,159,110,2,1,0,0,6,11,1
1657482000001,54133.595511564556,165,74820,2016,South Branch Township,P1657482000001,Wexford County,26165,44.331375,-85.57004599999999,WEXFORD,SOUTH BRANCH TOWNSHIP; 1,76,127,5,3,69,123,66,120,57,124,68,123,102,035,04,383,366,1,5,1,2,0,3,2,0,0,0,0,1,322,2,308,0,5,1,2,0,4,5,0
1410870000001,81283.87550199029,141,08700,2016,Bismark Township,P1410870000001,Presque Isle County,26141,45.489515000000004,-83.384019,PRESQUE ISLE,BISMARCK TOWNSHIP; 1,69,149,8,1,79,141,78,135,68,144,83,139,106,036,01,386,377,1,3,1,0,0,3,2,0,0,0,0,0,318,2,312,0,3,1,0,0,0,1,1
0338060000001,120896.99602178234,033,80600,2016,Trout Lake Township,P0338060000001,Chippewa County,26033,46.321819,-84.52063000000001,CHIPPEWA,TROUT LAKE TOWNSHIP; 1,66,135,7,2,64,120,59,120,46,127,66,119,107,037,01,384,342,0,30,2,0,0,3,1,0,0,0,0,2,334,1,306,0,21,2,0,0,4,7,0
0698714000001,8903.695199949454,069,87140,2016,City of Whittemore,P0698714000001,Iosco County,26069,44.329482,-82.84944399999999,IOSCO,WHITTEMORE CITY; 1,63,110,10,2,70,85,75,75,64,81,74,82,106,036,05,384,358,5,2,0,0,0,12,6,0,0,0,0,5,311,5,297,3,2,0,0,0,4,7,1
1632200004054,2608.2149882214812,163,22000,2016,City of Detroit,P1632200004054,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 54,179,2,1,0,184,8,183,5,176,7,177,9,002,002,14,392,11,374,1,0,0,0,5,0,5,0,0,0,0,278,2,10,264,1,0,0,0,1,1,0
0790932000001,54609.32281783225,079,09320,2016,Blue Lake Township,P0790932000001,Kalkaska County,26079,44.678881,-85.088992,KALKASKA,BLUE LAKE TOWNSHIP; 1,114,153,6,3,122,148,117,150,106,154,127,144,103,035,01,387,374,2,0,0,0,0,2,2,0,0,0,0,0,352,2,347,0,0,0,0,0,3,9,0
1015158000001,53809.04422439932,101,51580,2016,Marilla Township,P1015158000001,Manistee County,26101,44.350384999999996,-86.602967,MANISTEE,MARILLA TOWNSHIP; 1,59,140,8,0,56,118,52,114,45,120,62,115,101,035,01,393,372,0,3,1,0,0,14,8,0,0,0,0,6,312,8,297,0,3,1,0,0,3,3,0
1631312000006,6289.041208680577,163,13120,2016,Canton Township,P1631312000006,Wayne County,26163,42.284664,-83.261953,WAYNE,CANTON TOWNSHIP; 6,74,106,3,1,98,51,97,50,89,53,97,55,020,007,11,398,383,3,0,1,0,0,10,10,0,0,0,0,0,393,9,379,3,0,1,0,0,1,1,0
1293286000001,54153.486272634516,129,32860,2016,Goodar Township,P1293286000001,Ogemaw County,26129,44.33328,-84.128073,OGEMAW,GOODAR TOWNSHIP; 1,61,137,5,3,53,123,52,118,43,126,51,125,103,035,04,398,387,1,1,0,0,0,2,2,0,0,0,0,0,351,2,343,0,1,0,0,0,5,7,0
1195524000002,96728.00576261833,119,55240,2016,Montmorency Township,P1195524000002,Montmorency County,26119,45.024134000000004,-84.130107,MONTMORENCY,MONTMORENCY TOWNSHIP; 2,90,224,4,1,98,207,87,214,75,224,94,214,105,036,01,396,386,0,3,1,0,0,1,1,0,0,0,0,0,359,1,351,0,3,1,0,0,3,5,0
0558132000001,54400.74792228051,055,81320,2016,Union Township,P0558132000001,Grand Traverse County,26055,44.718688,-85.553848,GD. TRAVERSE,UNION TOWNSHIP; 1,94,139,15,1,102,142,98,140,89,141,102,142,104,037,01,405,388,0,4,2,1,0,7,7,0,0,0,0,0,310,4,300,0,3,0,1,0,2,3,0
0852280000003,54479.468391272036,085,22800,2016,Dover Township,P0852280000003,Lake County,26085,43.995187,-85.8114,LAKE,DOVER TOWNSHIP; 3,54,146,7,1,66,125,60,128,53,129,64,131,100,035,02,395,374,0,0,1,0,0,10,3,0,3,0,0,2,313,5,302,0,0,1,0,0,5,10,2
0851510000002,53361.28482832879,085,15100,2016,Cherry Valley Township,P0851510000002,Lake County,26085,43.995187,-85.8114,LAKE,CHERRY VALLEY TOWNSHIP; 2,77,123,5,4,73,110,73,101,66,105,74,109,100,035,02,396,356,26,1,0,0,0,2,2,0,0,0,0,0,321,1,289,24,1,0,0,0,6,11,0
0015406000001,81062.81160294166,001,54060,2016,Millen Township,P0015406000001,Alcona County,26001,44.682534999999994,-82.834078,ALCONA,MILLEN TOWNSHIP; 1,72,135,2,3,88,118,81,123,73,124,93,124,106,036,01,404,382,0,3,4,0,0,6,5,0,0,0,0,1,367,3,352,0,2,4,0,0,6,9,0
0130534000003,124290.01477777293,013,05340,2016,Baraga Township,P0130534000003,Baraga County,26013,46.695859000000006,-88.36180999999999,BARAGA,BARAGA TOWNSHIP; 3,55,124,5,1,56,95,49,97,51,96,56,96,110,038,01,399,373,1,5,0,0,5,4,3,0,0,0,0,0,304,1,291,1,4,0,0,1,6,11,1
0492900005030,5820.225306335687,049,29000,2016,City of Flint,P0492900005030,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,FLINT CITY; Ward 5; Precinct 30,26,26,2,2,18,16,19,13,16,13,23,11,034,027,05,387,248,68,7,1,0,0,50,23,5,3,0,0,8,279,23,201,41,7,1,0,0,6,13,11
1130052000001,54019.32434119553,113,00520,2016,Aetna Township,P1130052000001,Missaukee County,26113,44.325424,-85.085471,MISSAUKEE,AETNA TOWNSHIP; 1,25,197,12,0,32,164,28,159,25,159,32,157,103,035,04,413,394,0,1,0,0,0,16,11,0,0,0,0,5,333,11,320,0,1,0,0,0,1,2,0
0098330000001,54551.05113566799,009,83300,2016,Warner Township,P0098330000001,Antrim County,26009,45.005455,-85.175639,ANTRIM,WARNER TOWNSHIP; 1,35,134,8,3,45,119,44,111,43,114,47,116,105,037,01,416,406,1,0,0,2,0,2,1,0,0,0,0,1,291,2,284,0,0,0,2,0,3,5,0
1093316000001,54964.98271178148,109,33160,2016,Gourley Township,P1093316000001,Menominee County,26109,45.538237,-87.492949,MENOMINEE,GOURLEY TOWNSHIP; 1,29,143,4,3,41,115,40,111,39,104,43,111,108,038,01,420,385,0,28,1,0,0,4,4,0,0,0,0,0,329,2,305,0,20,1,0,0,1,2,0
0634002000001,54002.947662615195,063,40020,2016,Huron Township,P0634002000001,Huron County,26063,43.907616,-82.857045,HURON,HURON TOWNSHIP; 1,47,160,7,2,44,125,45,122,41,123,50,122,084,025,10,437,403,0,2,0,0,0,32,18,0,0,0,0,14,357,13,342,0,2,0,0,0,0,0,0
0975764000001,121693.40492653917,097,57640,2016,Newton Township,P0975764000001,Mackinac County,26097,46.167868,-85.303762,MACKINAC,NEWTON TOWNSHIP; 1,70,189,3,3,80,138,70,144,62,141,79,140,107,037,01,427,373,5,33,1,0,0,4,4,0,0,0,0,0,359,1,326,0,25,1,0,0,6,11,0
0117612000003,8488.006861654025,011,76120,2016,City of Standish,P0117612000003,Arenac County,26011,44.036833,-83.740675,ARENAC,STANDISH CITY; 3,62,107,9,5,3,5,3,4,3,5,3,5,097,036,05,440,420,2,5,4,0,0,8,7,0,0,0,0,0,343,5,329,2,3,3,0,0,1,1,1
0311500000001,7344.84762221779,031,15000,2016,City of Cheboygan,P0311500000001,Cheboygan County,26031,45.47612,-84.495271,CHEBOYGAN,CHEBOYGAN CITY; 1,45,100,9,3,46,87,42,91,33,93,46,92,107,037,01,425,381,3,18,0,0,0,4,4,0,0,0,0,0,334,3,305,3,14,0,0,0,9,19,0
0034754000001,111805.8205493539,003,47540,2016,Limestone Township,P0034754000001,Alger County,26003,47.080077,-86.56410799999999,ALGER,LIMESTONE TOWNSHIP; 1,75,135,7,3,95,100,90,99,80,102,89,106,109,038,01,438,415,2,8,0,0,0,6,5,0,0,0,0,1,346,4,337,0,4,0,0,0,1,7,0
0635036000001,66284.12887170349,063,50360,2016,McKinley Township,P0635036000001,Huron County,26063,43.907616,-82.857045,HURON,MCKINLEY TOWNSHIP; 1,53,163,11,1,58,138,51,138,46,141,64,132,084,025,10,445,428,0,0,2,0,0,13,8,0,0,0,0,3,367,10,354,0,0,1,0,0,2,2,2
1351654000001,81322.16433210405,135,16540,2016,Clinton Township,P1351654000001,Oscoda County,26135,44.687257,-84.12690500000001,OSCODA,CLINTON TOWNSHIP; 1,65,174,13,1,78,158,74,155,61,160,77,161,105,036,01,441,433,0,1,0,0,0,1,1,0,0,0,0,0,383,1,376,0,1,0,0,0,5,6,0
0616126000001,38493.52245583622,061,61260,2016,Osceola Township,P0616126000001,Houghton County,26061,46.998431,-88.65190799999999,HOUGHTON,OSCEOLA TOWNSHIP; 1,77,147,16,5,102,115,95,123,89,121,101,122,110,038,01,447,431,3,0,6,0,0,5,5,0,0,0,0,0,337,4,328,0,0,3,0,0,2,2,0
0697318000001,53730.62187866205,069,73180,2016,Sherman Township,P0697318000001,Iosco County,26069,44.329482,-82.84944399999999,IOSCO,SHERMAN TOWNSHIP; 1,70,153,15,2,75,115,74,113,60,121,71,124,106,036,05,448,437,1,2,1,0,0,3,2,0,0,0,0,1,377,3,367,1,2,1,0,0,3,4,0
0437060000002,75508.43472606147,043,70600,2016,Sagola Township,P0437060000002,Dickinson County,26043,46.012823,-87.866119,DICKINSON,SAGOLA TOWNSHIP; 2,44,121,3,1,45,92,43,93,39,94,52,89,108,038,01,450,435,4,5,2,0,0,1,0,0,1,0,0,0,363,1,352,3,5,0,0,0,2,3,0
1136446000001,54088.189914452254,113,64460,2016,Pioneer Township,P1136446000001,Missaukee County,26113,44.325424,-85.085471,MISSAUKEE,PIONEER TOWNSHIP; 1,64,178,6,2,69,130,60,122,58,126,63,139,103,035,04,451,438,0,3,0,1,0,6,6,0,0,0,0,0,354,5,345,0,2,0,1,0,1,3,0
0130534000002,48745.475164826334,013,05340,2016,Baraga Township,P0130534000002,Baraga County,26013,46.695859000000006,-88.36180999999999,BARAGA,BARAGA TOWNSHIP; 2,64,150,6,3,74,127,69,121,64,127,72,130,110,038,01,443,417,0,7,0,0,0,4,0,0,4,0,0,0,362,1,349,0,5,0,0,0,7,15,0
0357712000001,53722.599532437656,035,77120,2016,Summerfield Township,P0357712000001,Clare County,26035,43.991137,-84.838325,CLARE,SUMMERFIELD TOWNSHIP; 1,80,145,8,0,78,127,63,121,57,126,66,138,097,033,04,456,447,1,1,1,0,0,4,4,0,0,0,0,0,416,4,407,1,1,1,0,0,2,2,0
0318476000001,67965.42249502472,031,84760,2016,Waverly Township,P0318476000001,Cheboygan County,26031,45.47612,-84.495271,CHEBOYGAN,WAVERLY TOWNSHIP; 1,66,161,5,0,86,128,84,126,73,133,88,130,106,037,01,457,444,5,2,1,2,0,1,1,0,0,0,0,0,369,1,361,2,2,1,0,0,2,2,0
0630906000001,53575.49873004748,063,09060,2016,Bloomfield Township,P0630906000001,Huron County,26063,43.907616,-82.857045,HURON,BLOOMFIELD TOWNSHIP; 1,47,154,6,0,42,116,36,115,25,123,49,113,084,025,10,455,435,2,0,0,0,0,14,14,0,0,0,0,0,354,10,340,1,0,0,0,0,3,4,0
0130366000001,177163.87278391118,013,03660,2016,Arvon Township,P0130366000001,Baraga County,26013,46.695859000000006,-88.36180999999999,BARAGA,ARVON TOWNSHIP; 1,77,203,10,3,101,175,93,176,83,176,100,178,110,038,01,450,430,0,8,1,0,1,0,0,0,0,0,0,0,405,0,389,0,6,1,0,0,9,10,0
0613632000001,54654.208025094085,061,36320,2016,Hancock Township,P0613632000001,Houghton County,26061,46.998431,-88.65190799999999,HOUGHTON,HANCOCK TOWNSHIP; 1,77,174,8,2,79,170,76,168,73,172,83,169,110,038,01,461,457,0,0,1,0,0,2,1,0,0,0,0,1,312,2,308,0,0,1,0,0,1,1,0
1331404000001,53043.436524498036,133,14040,2016,Cedar Township,P1331404000001,Osceola County,26133,43.997552,-85.322283,OSCEOLA,CEDAR TOWNSHIP; 1,69,171,10,1,72,156,62,159,49,165,72,155,102,035,04,455,441,0,0,1,0,0,6,4,0,0,0,0,0,358,3,347,0,0,1,0,0,7,7,2
1271718000001,53508.54449318143,127,17180,2016,Colfax Township,P1271718000001,Oceana County,26127,43.647255,-86.807575,OCEANA,COLFAX TOWNSHIP; 1,77,100,7,1,71,91,66,88,56,94,69,94,100,034,02,462,386,2,4,2,0,0,68,45,0,6,0,0,14,373,37,328,2,4,2,0,0,0,0,3
0573616000001,52222.79164593658,057,36160,2016,Hamilton Township,P0573616000001,Gratiot County,26057,43.292326,-84.60469,GRATIOT,HAMILTON TOWNSHIP; 1,49,136,7,2,64,101,61,105,47,121,58,112,093,033,04,465,449,1,2,1,0,0,12,10,1,1,0,0,0,364,6,355,0,2,1,0,0,0,0,0
0637388000001,53299.26273139868,063,73880,2016,Sigel Township,P0637388000001,Huron County,26063,43.907616,-82.857045,HURON,SIGEL TOWNSHIP; 1,51,193,6,3,54,160,51,158,38,161,68,154,084,025,10,465,460,1,0,1,0,0,2,2,0,0,0,0,0,357,1,354,0,0,1,0,0,1,1,0
0492902000008,9475.176155607187,049,29020,2016,Flint Township,P0492902000008,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,FLINT TOWNSHIP; 8,48,20,4,1,44,14,41,17,37,19,40,17,049,027,05,449,161,247,1,5,0,0,18,5,6,0,0,0,7,269,10,108,142,0,2,0,0,7,17,0
0492900004027,2047.4282971614534,049,29000,2016,City of Flint,P0492900004027,Genesee County,26049,43.021077000000005,-83.706372,GENESEE,FLINT CITY; Ward 4; Precinct 27,41,20,3,3,39,11,34,9,35,8,36,10,049,027,05,456,319,75,2,1,0,3,45,19,0,0,0,0,26,323,22,242,51,2,1,0,0,5,11,0
0358798000001,54219.17036444209,035,87980,2016,Winterfield Township,P0358798000001,Clare County,26035,43.991137,-84.838325,CLARE,WINTERFIELD TOWNSHIP; 1,67,136,10,6,82,122,80,125,65,131,84,125,097,033,04,459,445,0,3,0,0,0,2,0,0,1,0,0,1,370,2,361,0,3,0,0,0,4,9,0
0510972000001,51465.004001217494,051,09720,2016,Bourret Township,P0510972000001,Gladwin County,26051,43.98975,-84.389816,GLADWIN,BOURRET TOWNSHIP; 1,73,165,8,0,82,135,78,128,67,131,89,129,097,036,04,461,429,6,13,0,0,0,7,1,0,0,0,0,4,395,7,370,3,12,0,0,0,3,6,2
1138556000001,53664.33521193358,113,85560,2016,West Branch Township,P1138556000001,Missaukee County,26113,44.325424,-85.085471,MISSAUKEE,WEST BRANCH TOWNSHIP; 1,56,149,8,3,53,137,51,127,43,134,64,131,103,035,04,466,447,3,3,2,0,0,7,5,0,0,0,0,1,385,5,372,2,3,1,0,0,2,4,1
0631460000001,53230.202379145885,063,14600,2016,Chandler Township,P0631460000001,Huron County,26063,43.907616,-82.857045,HURON,CHANDLER TOWNSHIP; 1,38,188,2,3,38,139,37,128,30,135,51,129,084,025,10,472,455,4,3,0,0,0,10,5,0,0,0,0,5,360,8,349,0,3,0,0,0,0,0,0
1310764000001,98624.67521340933,131,07640,2016,Bergland Township,P1310764000001,Ontonagon County,26131,47.216602,-89.500463,ONTONAGON,BERGLAND TOWNSHIP; 1,88,202,5,1,98,161,94,159,85,161,100,161,110,038,01,467,453,0,3,2,0,0,5,3,0,1,0,0,0,415,3,403,0,3,2,0,0,4,4,1
1033994000001,121228.86799864545,103,39940,2016,Humboldt Township,P1033994000001,Marquette County,26103,46.656596,-87.584028,MARQUETTE,HUMBOLDT TOWNSHIP; 1,98,149,7,3,124,118,123,114,116,121,120,123,109,038,01,464,454,0,1,0,0,0,1,0,0,0,0,1,0,385,1,381,0,1,0,0,0,2,8,0
1632200004028,3129.740692599497,163,22000,2016,City of Detroit,P1632200004028,Wayne County,26163,42.284664,-83.261953,WAYNE,DETROIT CITY; 28,56,5,2,0,75,11,80,7,76,9,77,12,002,001,13,438,4,398,1,8,0,0,2,0,2,0,0,0,0,325,1,4,298,1,8,0,0,13,25,0
0616126000004,62210.867954534966,061,61260,2016,Osceola Township,P0616126000004,Houghton County,26061,46.998431,-88.65190799999999,HOUGHTON,OSCEOLA TOWNSHIP; 4,66,135,8,4,71,122,75,117,68,119,79,120,110,038,01,469,444,13,0,1,0,1,3,2,0,0,0,0,0,326,3,311,6,0,1,0,1,4,7,1
0636236000001,53483.982464187844,063,62360,2016,Paris Township,P0636236000001,Huron County,26063,43.907616,-82.857045,HURON,PARIS TOWNSHIP; 1,51,164,5,1,51,142,48,132,40,136,63,124,084,025,10,481,465,12,0,1,0,0,3,3,0,0,0,0,0,353,2,347,4,0,0,0,0,0,0,0
1255056000006,1546.8066926660883,125,50560,2016,City of Madison Heights,P1255056000006,Oakland County,26125,42.660452,-83.38421,OAKLAND,MADISON HEIGHTS CITY; 6,154,106,5,0,134,52,135,49,125,55,134,52,026,011,09,468,363,75,1,7,0,0,8,4,2,0,0,0,1,466,8,362,75,1,6,0,0,14,14,1
1315046000001,83709.80116470615,131,50460,2016,McMillan Township,P1315046000001,Ontonagon County,26131,47.216602,-89.500463,ONTONAGON,MCMILLAN TOWNSHIP; 1,112,150,7,4,123,120,109,118,104,118,116,125,110,038,01,478,457,0,7,2,1,0,3,3,0,0,0,0,0,410,2,399,0,2,2,1,0,4,8,0
0131860000001,153377.69783967693,013,18600,2016,Covington Township,P0131860000001,Baraga County,26013,46.695859000000006,-88.36180999999999,BARAGA,COVINGTON TOWNSHIP; 1,76,158,10,2,85,114,82,113,80,113,85,118,110,038,01,476,452,1,9,0,0,0,4,4,0,0,0,0,0,405,2,390,1,6,0,0,0,6,10,0
